id,author,content,timestamp,attachments
1223833214112763906,eliasolivencia,No no . Ahora lo instale y me sale esto. Esta bien ?,2024-03-31T03:16:15.966Z,['images/1223833214112763906_image.png']
1223833953417429033,facundopiaggio,"Por lo que veo está bien! Proba de armarte un proyecto con esa configuración que figura en la imagen, y si compila y anda todo, entonces ya estaría! 👌",2024-03-31T03:19:12.230Z,[]
1223834049437765714,eliasolivencia,Joya gracias . Cualquier cosa aviso!,2024-03-31T03:19:35.123Z,[]
1224119542205386773,ivanerazun,"Hola buenas, tengo una consulta, cuando arme mi primer proyecto me tira este error: ""Plugin 'maven-compiler-plugin:3.1' not found""
Pero yo si tengo esa carpeta, cual podría estar siendo el error?",2024-03-31T22:14:01.903Z,"['images/1224119542205386773_image.png', 'images/1224119542205386773_image.png']"
1224124348823244844,facundopiaggio,"Buenas Ivan. El Pom que nos mostras ahí, ¿fue autogenerado por el IDE al crear el proyecto y vos lo modificaste según lo que viste en el seminario? ¿o lo dejaste tal cual se generó?",2024-03-31T22:33:07.890Z,[]
1224124698766348349,ivanerazun,"Nono, agregué lo del build del seminario, que cuando arme el proyecto no venia en el template. Igual compilan creo los programas, ahora que chequie 

...
Hello world!

Process finished with exit code 0",2024-03-31T22:34:31.323Z,[]
1224125030414155827,yuvoyx,"Probé esta solución, no sé si está bien:
file > invalidate caches > invalidate and Restart y le das directo al botón sin marcar nada. Ahí me dejó de chillar",2024-03-31T22:35:50.394Z,[]
1224163514764230726,estebanpalmisano,Buenas. Cuando pruebo en la terminal me tira este error,2024-04-01T01:08:45.778Z,[]
1224166217540173875,aylenmsandoval,Buenas Esteban! Tenés instalado Maven en tu computadora?,2024-04-01T01:19:30.170Z,[]
1224174159064731771,estebanpalmisano,si,2024-04-01T01:51:03.577Z,[]
1224174236696842304,estebanpalmisano,"capaz se descargo mal o algo, pero no se",2024-04-01T01:51:22.086Z,[]
1224174880820301945,aylenmsandoval,Entonces es porque tenés que configurar una variable de entorno para maven,2024-04-01T01:53:55.657Z,[]
1224176033629077506,estebanpalmisano,claro hice esto,2024-04-01T01:58:30.508Z,[]
1224176701844623390,estebanpalmisano,seria hacer eso no?,2024-04-01T02:01:09.823Z,[]
1224177085103214662,aylenmsandoval,Entiendo que la tenes que colocar dentro de Path,2024-04-01T02:02:41.199Z,[]
1224177695147954177,estebanpalmisano,Osea copiar la dirección y copiarla dentro de path?,2024-04-01T02:05:06.645Z,[]
1224177793646985236,estebanpalmisano,de esta forma seria,2024-04-01T02:05:30.129Z,[]
1224177904183672843,estebanpalmisano,pero sigue dando error la terminal cuando pongo mvn -version,2024-04-01T02:05:56.483Z,[]
1224178501805150280,estebanpalmisano,Ya pude!,2024-04-01T02:08:18.967Z,[]
1224178544607760414,estebanpalmisano,Gracias por la ayuda,2024-04-01T02:08:29.172Z,[]
1224178770857033860,aylenmsandoval,No hay problema! Genial,2024-04-01T02:09:23.114Z,[]
1224466071969464460,ferrami,"hola! una duda, no me estaria apareciendo la carpeta src en mi proyecto",2024-04-01T21:11:01.037Z,['images/1224466071969464460_image.png']
1224467277420826734,lord_bardo,"buenas, una consulta en java se pueden inicializar listas de esta forma: listaDeCosas= [cosa1,cosa2,cosa3]",2024-04-01T21:15:48.439Z,[]
1224468997626396732,ezequieloescobar,"Buenas! Cerca el IDE y volvelo a abrir. Si sigue, intenta abrir el proyecto de nuevo. También podes revisar el tema de las vistas (en la barra de herramientas, donde dice “project”)",2024-04-01T21:22:38.568Z,[]
1224469044774830130,ezequieloescobar,"Buenas! No, no es posible.",2024-04-01T21:22:49.809Z,[]
1224470955326308423,lord_bardo,mmmm,2024-04-01T21:30:25.320Z,[]
1224470959268823081,lord_bardo,okay,2024-04-01T21:30:26.260Z,[]
1224471708241756213,estebanpalmisano,buenas. cuando cambie el pom como en el seminario me tira este error,2024-04-01T21:33:24.829Z,[]
1224472836039774360,yuvoyx,<@690329080750669925> te fijaste si algo de esto te ayuda?,2024-04-01T21:37:53.717Z,[]
1224475766767751168,estebanpalmisano,sisi ahi lo vi,2024-04-01T21:49:32.457Z,[]
1224475774271094874,estebanpalmisano,gracias!,2024-04-01T21:49:34.246Z,[]
1224488127507337357,franmeza,"Hola buenas, cuáles pueden ser los motivos del error ""Cannot resolve symbol 'List'"" (idem para ArrayList)?",2024-04-01T22:38:39.487Z,[]
1224488280460886096,ivanerazun,Puede ser que no estes incluyendo el import,2024-04-01T22:39:15.954Z,[]
1224488650210021466,ryan129623,Posiblemente te falte el import,2024-04-01T22:40:44.109Z,[]
1224488697395941386,facuherrera_8,"Buenas! Para este tipo de consultas, recomiendo siempre primero probar googleando, generalmente siempre hay alguna respuesta de StackOverflow. También pueden utilizar ChatGPT. Investiguen!",2024-04-01T22:40:55.359Z,[]
1224489516266553354,ferrami,"hola eze, ya intente reiniciar intelli j , cerrar y abrir el proyecto o crear otro nuevo",2024-04-01T22:44:10.593Z,[]
1224489581949354034,ferrami,esta ventana decis? no me doy cuenta que tendria que poner,2024-04-01T22:44:26.253Z,['images/1224489581949354034_image.png']
1224489989702684732,facuherrera_8,"Buenas! Consulta, probaste a abrir el proyecto seleccionando el POM en vez de una carpeta? Puede que estes abriendo una que IntelliJ no detecta de forma correcta y por eso se trula. Por otro lado, si accedes a la carpeta del proyecto desde el explorador de archivos, tenes la carpera src?",2024-04-01T22:46:03.469Z,[]
1224491568925245581,franmeza,Cuál sería?,2024-04-01T22:52:19.985Z,[]
1224491904838668498,franmeza,"Preguntarle a una IA fue lo primero que hice, pero al intentar las soluciones que me recomendó el error aun persistió",2024-04-01T22:53:40.073Z,[]
1224492239414362225,ferrami,"buenas, si ya intente y sigue ocurriendo lo mismo, por otro lado fui al explorador de archivos y no se encuentra la carpeta src, solo la carpeta .idea junto con el gitignore y el POM",2024-04-01T22:54:59.842Z,[]
1224492733314629672,lucassaclier,"Fernando, intentá generar un proyecto maven de 0, mirá más arriba en la consultas que recomendaban respecto a pasos y que mirar para que esté todo bien. Luego hace una prueba de concepto con algún código simple.",2024-04-01T22:56:57.597Z,[]
1224493645999247423,caprilucas,"Buenas Profes cómo andan? Por motivos personales no voy a poder sumarme a la clase del miercoles, quería saber si será grabada y subida al drive. Muchas gracias",2024-04-01T23:00:35.198Z,[]
1224493832645771264,lucassaclier,"Si Lucas, la subiremos luego al Drive! Gracias por el aviso!",2024-04-01T23:01:19.698Z,[]
1224494587629010989,aylenmsandoval,Preguntarle a una IA fue lo primero que,2024-04-01T23:04:19.700Z,[]
1224496567424126989,ferrami,"Hola Lucas, gracias, ahi se soluciono, si alguno le pasa lo mismo, en arquitectura seleccione quickstart, disculpen se me paso ese detalle",2024-04-01T23:12:11.720Z,[]
1224497325712343040,lucassaclier,"Buenísimo, me alegro! Es importante espiar para arriba, seguro alguien recomendó o dejó algún tip!",2024-04-01T23:15:12.510Z,[]
1224506368040501328,lord_bardo,bardie,2024-04-01T23:51:08.369Z,['images/1224506368040501328_image.png']
1224506460197748887,lord_bardo,"no se que es esto, ejecute un test para probar y no le cai bien o algo asi",2024-04-01T23:51:30.341Z,[]
1224507342050300040,lord_bardo,ahi medio que lo arregle / se arreglo solo,2024-04-01T23:55:00.591Z,[]
1224507628391104602,lord_bardo,"me tiraba que tenia un objeto  immutable y me recomendaba ""envolverlo""",2024-04-01T23:56:08.860Z,[]
1224507754132275292,lord_bardo,pero la vd no entiendo que es lo que esta mal y porque funciona si hago eso,2024-04-01T23:56:38.839Z,[]
1224509408961368105,facundopiaggio,"Buenas Marcelo. Barbaro que lo hayas podido solucionar!

Paso un poco a explicarte que es lo que se ve en la imagen.

Todo eso en rojo que figura ahí, es básicamente el stacktrace de como se produjo el error. 
Si nos remontamos a un concepto que vimos en PdeP en Objetos, mas especificamente al concepto de ""method lookup"" podriamos leer el stacktrace de abajo para arriba, viendo por todos los metodos que pasó el error y donde se originó, especificamente te muestra como ""burbujeo"" el error.

No estoy muy seguro del error que tenías, pero asumo que si la recomendación del IDE era ""wrappear"" a la clase, entonces me suena a que el tipo de tu atributo/variable, era una List directamente o algo por el estilo.",2024-04-02T00:03:13.381Z,[]
1224724805199200378,juancri14,"Hola buenos días, les quería consultar si el tp de la clase 1 de entrega individual o grupal",2024-04-02T14:19:07.846Z,[]
1224724930848100444,eliasolivencia,"Buen dia ! Una consulta, esta bien subido asi ? o hay algo que no va",2024-04-02T14:19:37.803Z,['images/1224724930848100444_image.png']
1224725891473477703,axellopez1812,"Buen día. Consulta: el método “boolean aprobada()” que figura en la consigna de la tarea de la semana, es posible agregarle parámetros o debe funcionar así tal cual como está en la consigna?",2024-04-02T14:23:26.834Z,[]
1224725976454529097,ryan129623,Individual la idea es que puedan poner a punto el entorno de trabajo y hagan un primer ejercicio,2024-04-02T14:23:47.095Z,[]
1224726168150741074,ryan129623,Que queres agregarle y para que?,2024-04-02T14:24:32.799Z,[]
1224727233323733134,axellopez1812,para agregarle como parámetro un alumno por ejemplo.,2024-04-02T14:28:46.756Z,[]
1224727516170682522,juancri14,"Genial, gracias.",2024-04-02T14:29:54.192Z,[]
1224728180615811183,aylenmsandoval,"buenas, sí!",2024-04-02T14:32:32.608Z,[]
1224729911877697677,eliasolivencia,Gracias!,2024-04-02T14:39:25.373Z,[]
1224730180631920650,ryan129623,"Depende a quien les des la responsabilidad de saber si esta aprobada lo que estoy entendiendo que vos queres hacer algo como : 
Dentro de la clase alumno recorrer dentro de su lista de materias si esta aprobada o no supongo que queres pasar el propio alumno como parametro… como poder siempre se puede .. lo que uno debe evaluar en diseño quien es  la clase o el objeto a la que pertenece la responsabilidad y hacerlo con el menor grado de acoplamiento posible
No se como lo estas planteando hay varias formas de resolver lo mismo",2024-04-02T14:40:29.449Z,[]
1224746887056326759,skalusti,Buenas! Hay que utilizar alguna librería de Maven para la tarea? Porque estoy con varios problemas al instalar Maven,2024-04-02T15:46:52.571Z,[]
1224747227931611156,facuherrera_8,Buenas! Que problemas estas teniendo? Estas usando IntelliJ?,2024-04-02T15:48:13.842Z,[]
1224747563744235631,skalusti,Estaba viendo el seminario de Java que hay que ver y me puse a instalar maven. Pero no estaría pudiendo abrir el archivo siquiera,2024-04-02T15:49:33.906Z,[]
1224749836771922032,aylenmsandoval,Ya tenés instalada la JDK de Java? Qué archivo estás queriendo abrir? porque maven tiene dos formas de instalarlo,2024-04-02T15:58:35.838Z,[]
1224750317992808508,skalusti,Ya instalé la JDK. Pero quiero abrir el instalador de  Maven en mac y no me lo toma. Busque online y todavía no lo puedo resolver,2024-04-02T16:00:30.570Z,[]
1224750751524458538,aylenmsandoval,"https://www.digitalocean.com/community/tutorials/install-maven-mac-os fijate si este te sirve! Por lo que veo es la misma idea que en Windows, definir la variable de entorno JAVA_HOME para la jdk y luego descomprimir un archivo zip de maven y definir una variable de entorno para maven",2024-04-02T16:02:13.932Z,[]
1224752782288883732,facuherrera_8,"Si usas IntelliJ, no es necesario instalar Maven por separado, ya que viene integrado en el mismo IDE. Si vas a usar otro IDE, debería ser lo que dijo <@801796163367469106> !",2024-04-02T16:10:18.104Z,[]
1224752833321238538,skalusti,Ahhhh,2024-04-02T16:10:30.271Z,[]
1224752842959753297,skalusti,Genial,2024-04-02T16:10:32.569Z,[]
1224752924572520578,skalusti,"Gracias, me estaba volviendo loca",2024-04-02T16:10:52.027Z,[]
1224781051487059988,nicolasbru,"Buenas tardes profes, disculpen la molestia. Les hago la siguiente consulta: En la clase anterior, respecto a la practica entregable ""validador de inscripciones"", se nos referencio a realizar el primer punto nada mas (si mal no recuerdo, puedo estar errado) Pero en el aula virtual se nos hace referencia a los tres puntos. Lo hacemos como dice en el aula virtual?",2024-04-02T18:02:38.006Z,['images/1224781051487059988_image.png']
1224782456977232035,ezequieloescobar,Buenas tardes! Los tres puntos hay que hacer. Fíjate el mensaje que dejamos en <#1219817856288686086>,2024-04-02T18:08:13.101Z,[]
1224796158379950130,matiascarasi,"Buenas! Con <@435609076534214667> estamos buscando grupo, si a alguien les faltan dos que nos avise!",2024-04-02T19:02:39.770Z,[]
1224857112593698906,skalusti,"Buenas! Estoy tratando de correr los tests de la tarea, pero me tira este error, alguien sabe porque es? Estoy hace un rato, y no encuentro la línea del error",2024-04-02T23:04:52.387Z,['images/1224857112593698906_Captura_de_pantalla.png']
1224857619869597777,facuherrera_8,"Buenas! Sin ver el código, pero viendo el error, entiendo que estas queriendo agregarle un elemento a una colección que no esta inicializada. Si revisas el trace, podes ver que esto te esta pasando en la linea 28 de la clase Materia, mas específicamente en el metodo agregarCorrelativas().",2024-04-02T23:06:53.331Z,[]
1224858636098998422,skalusti,"Ahhh, si, si. Lo acabo de encontrar. Para inicializar una lista vacía, se pone algo en particular? porque nome toma el [] ni el {}",2024-04-02T23:10:55.619Z,[]
1224859080993148958,facuherrera_8,Podes chequear este link: https://www.geeksforgeeks.org/initializing-a-list-in-java/amp/,2024-04-02T23:12:41.690Z,[]
1224859366201491486,skalusti,Bárbaro! Gracias!,2024-04-02T23:13:49.689Z,[]
1225094774755823686,nicolasbru,"Buenos dias profes, les hago una consulta. Habra alguna manera de descargar el DER del seminario? (del ejemplo ""aeropuerto"" que se utilizo para explicarlo)",2024-04-03T14:49:15.462Z,[]
1225096582274351226,aylenmsandoval,"Hola Nicolás! Asumo te referís al Diagrama de Clases, https://github.com/dds-utn/vuelos-aeropuertos/blob/main/diagrama_de_clases_propuesto.PNG clona el repo y descargalo de ahi 🙂",2024-04-03T14:56:26.408Z,[]
1225161204498956450,martinsintas,"Buenas profes, tenía una duda. En el aula virtual ya se encuentra disponible la práctica 2, se puede ir haciendo o es necesario ver antes los contenidos de la clase de hoy? 
Gracias y nos vemos en unas horas 😄",2024-04-03T19:13:13.547Z,[]
1225164329402241226,ezequieloescobar,"Hola Martín! Cómo estás? No es necesario, lo veremos hoy durante la clase. Si querés mirarlo  y encararlo, por curiosidad simplemente, más que bienvenido!",2024-04-03T19:25:38.582Z,[]
1225472904653705217,martinsintas,"Buenos días profes, tenía una consulta sobre una parte del enunciado de tp donde se menciona que las viandas pueden ""opcionalmente"" ingresar el peso de la vianda y las calorias de la misma. Estuve investigando un poco y encontré que java.util tiene la clase Optional. ¿Sirve para ser usada como atributo o tendría que pensar en otra implementación? Desde ya muchas gracias 😄",2024-04-04T15:51:48.655Z,[]
1225474091146936331,aylenmsandoval,"Buen día Martín! En primer lugar, aclarar que próximamente cuando te contactes con tus tutores las consultas del TP las vas a tener que centralizar con ellos. En segundo lugar, lo que preguntás quiere decir es que el peso y calorías pueden estar o no. Se puede usar lo que mencionas o simplemente comprender que son atributos que pueden no estar inicializados. Usen lo que les resulta más cómodo.",2024-04-04T15:56:31.537Z,[]
1225474317576441907,axellopez1812,Buen día. Vi que en la planilla de los grupos del curso no figura mi mail.  axlopez@frba.utn.edu.ar,2024-04-04T15:57:25.522Z,[]
1225474934852161536,martinsintas,genial muchas gracias,2024-04-04T15:59:52.692Z,[]
1225491181157355662,maxer3139,"Hola buenas! una consulta 
Dario y yo figuramos que no existimos en el excel
https://docs.google.com/spreadsheets/d/1yzfE0hYNER5nRBcR8SNwbQzk3jZDuBf8533g2k15_T8/edit?pli=1#gid=0
linea 87 y 89, que deberiamos hacer para solucionarlo? 
muchas gracias",2024-04-04T17:04:26.113Z,[]
1225491593369223171,axellopez1812,Igual que Alan por acá,2024-04-04T17:06:04.392Z,[]
1225492386696794133,ezequieloescobar,"Están por cambio de curso? <@742372678211731579>  también para vos y Darío la consulta. De no ser así, ¿qué curso les figura en el SIU?",2024-04-04T17:09:13.536Z,[]
1225492620277448825,axellopez1812,En el k3052 me figura en el SIU. No estoy por cambio de curso. No sé si puede llegar a influir que estoy en el plan k23.,2024-04-04T17:10:09.226Z,[]
1225493021513224303,mau18,Buenas tardes. Yo también tengo el mismo problema. Me fijura el curso k3052. No estoy por cambio de curso.,2024-04-04T17:11:44.888Z,[]
1225495882917609643,lucassaclier,"Consultamos y revisamos. No se preocupen, lo vamos a resolver en conjunto!",2024-04-04T17:23:07.100Z,[]
1225499214092439684,dariogatica,"Hola, yo no estoy por cambio de curso y en el siu me figura k3052",2024-04-04T17:36:21.314Z,[]
1225600758637006848,ryan129623,@everyone  mil disculpas por poner que no existian es que cuando bajamos las actas en ese momento del siu aun no estaban por eso el “no existen” .. no quisiera que se mal interprete era para reclamar en las actas,2024-04-05T00:19:51.420Z,[]
1225826208999149609,lucho_23,"Buenass, disculpen las molestias, cuando puedan podrían subir la clase grabada del miércoles?",2024-04-05T15:15:42.975Z,[]
1225826523177549944,lucho_23,"Está en el drive, no dije nada. Disculpen jajaj",2024-04-05T15:16:57.881Z,[]
1225865227011231764,eliasolivencia,Tendrias el link ? Por que no lo encuentro,2024-04-05T17:50:45.594Z,[]
1225865395500748810,ezequieloescobar,"Drive del curso (link en webcampus), luego carpeta grabaciones",2024-04-05T17:51:25.765Z,[]
1225865463049752627,eliasolivencia,Gracias!,2024-04-05T17:51:41.870Z,[]
1226306528445988957,martlar152,"Hola buenas noches, estoy tratando de correr unos tests y me esta dando este error:",2024-04-06T23:04:20.055Z,['images/1226306528445988957_image.png']
1226306588575531188,martlar152,No entiendo porque puede llegar a ser,2024-04-06T23:04:34.391Z,[]
1226306785531527248,martlar152,Asi estan los test:,2024-04-06T23:05:21.349Z,['images/1226306785531527248_image.png']
1226310714134892565,ezequieloescobar,Buenas! Sacá la anotación de @RunWith que tenes arriba de la clase.,2024-04-06T23:20:58.001Z,[]
1226313109367554049,martlar152,Ahi esta mil gracias!,2024-04-06T23:30:29.069Z,[]
1226532533773275246,gabisirota,"Buenas como están, en la lista de alumnos mi mail se encuentra asignado a otro alumno",2024-04-07T14:02:23.924Z,[]
1226550330515259543,ezequieloescobar,Gracias por avisarlo Gabi. Luego lo modificamos,2024-04-07T15:13:06.998Z,[]
1226564178509303999,lord_bardo,"Me pasa lo mismo, no figuro",2024-04-07T16:08:08.617Z,[]
1226564230719995965,lord_bardo,Mi mail es mlombardo@frba.utn.edu.ar,2024-04-07T16:08:21.065Z,[]
1226564498589089833,lord_bardo,Yo me anote con excepcion a correlativas no se si tiene que ver eso,2024-04-07T16:09:24.930Z,[]
1226565113872388294,lord_bardo,Me la aceptaron igual,2024-04-07T16:11:51.625Z,[]
1226618680243392614,tino.trossero,"Buenas! Quería saber si esta disponible el Diagrama de Clases de ""Tendencias Musicales""",2024-04-07T19:44:42.843Z,[]
1226629231337803918,nachovilla,"Buenas! te puedo ofrecer la implementacion :
https://github.com/dds-utn/tendencias-musicales",2024-04-07T20:26:38.420Z,[]
1226632412939948174,lucass__00,"Buenas!! Como estan?? Perdon por molestar, pero en la lista de alumnos me figura otro mail. El mio seria lsarappa@frba.utn.edu.ar. Mas que nada queria avisarlo por si se generaba algun problema para cuando nos asignen los repos de GitHub. Gracias!!",2024-04-07T20:39:16.973Z,[]
1226636894511566910,tino.trossero,Graciass,2024-04-07T20:57:05.463Z,[]
1226669416322961438,ryan129623,Mañana lo reveo ahora no estoy en casa,2024-04-07T23:06:19.267Z,[]
1226669730073546832,ryan129623,Idem a lo de marcelo .. cuando armamos las planillas era lo que figuraba en el siu en ese momento y se ve q después q les aceptaron fueron ajustado,2024-04-07T23:07:34.071Z,[]
1226982445346455684,mimarchese,"Buenas! Me aparece en la plantilla de equipos que no aparezco en el acta. Todavía no estoy inscripta en el SIU, yo hable con Lucas, pero esta semana ya voy a aparecer. Estoy en el grupo 19",2024-04-08T19:50:11.202Z,[]
